cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
toughsat_26bits_2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,4216.19,2429.96,FAILED,792.05,4396.33,622.31,FAILED,3731.29,808.34,3254.71,1724.92,1749.39,744.98,FAILED,3878.89,FAILED,4038.23,3018.54,FAILED
toughsat_26bits_3,SATISFIABLE,4198.10,FAILED,FAILED,FAILED,FAILED,1323.77,3121.29,FAILED,796.13,860.43,823.31,FAILED,2033.72,72.74,2344.25,573.78,1333.33,1047.47,3307.71,1857.63,936.58,682.48,229.16,FAILED
toughsat_27bits_0,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3352.95,FAILED,1146.82,4726.45,708.30,FAILED,FAILED,2768.26,4947.27,1277.32,FAILED,310.85,FAILED,FAILED,FAILED,FAILED,1315.32,FAILED
toughsat_28bits_0,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1654.96,FAILED,FAILED,FAILED,2645.49,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
toughsat_29bits_0,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,886.23,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
toughsat_30bits_0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
tseitingrid7x160_shuffled-sc2016,UNSATISFIABLE,0.06,FAILED,FAILED,FAILED,0.02,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,6.49,5.87,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
uniqinv47prop-sc2018,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3184.26,4132.04,4386.35,FAILED,FAILED,FAILED,FAILED,301.27,2831.04,2900.23,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vmpc_30-sc2007,SATISFIABLE,4.21,FAILED,FAILED,FAILED,1328.69,28.99,1383.02,FAILED,145.28,887.71,19.93,FAILED,1031.81,1096.19,16.33,330.62,285.02,23.21,FAILED,384.87,217.07,791.10,33.57,FAILED
vmpc_31-sc2007,SATISFIABLE,146.11,555.13,FAILED,FAILED,1880.34,FAILED,905.16,FAILED,FAILED,FAILED,60.14,FAILED,FAILED,19.71,1132.37,276.19,121.04,1988.17,FAILED,1839.04,FAILED,FAILED,FAILED,FAILED
vmpc_34.shuffled-as.sat05-1958-sc2005,SATISFIABLE,4678.16,FAILED,FAILED,FAILED,FAILED,1815.60,FAILED,FAILED,FAILED,1862.35,2099.42,FAILED,FAILED,FAILED,91.48,1598.10,FAILED,626.79,FAILED,8.67,FAILED,52.79,FAILED,FAILED
vmpc_36.renamed-as.sat05-1922-sc2005,SATISFIABLE,3383.39,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4347.36,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
x2_128.shuffled-as.sat03-1598-sc2002,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,0.01,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.65,0.72,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
